city,avgCoveredCharges,averagePayments
ANN ARBOR,53469,12786
BAY CITY,39542,10127
CLINTON TOWNSHI,37551,11238
DEARBORN,32707,12626
DETROIT,39411,15350
FLINT,68362,13052
GRAND BLANC,42528,13428
GRAND RAPIDS,33305,13302
JACKSON,36495,10549
KALAMAZOO,45064,12336
LANSING,43551,12996
MARQUETTE,32282,12640
MIDLAND,33147,11816
MOUNT CLEMENS,38408,11624
MUSKEGON,31881,11500
PETOSKEY,34511,11736
PONTIAC,37273,13126
PORT HURON,30385,10534
ROCHESTER,43318,10667
ROYAL OAK,40962,13119
SAGINAW,46826,11369
SOUTHFIELD,33539,12880
ST JOSEPH,29570,12884
TRAVERSE CITY,33593,12506
TROY,46191,11436
WARREN,40293,11620
