city,avgCoveredCharges,averagePayments
ANN ARBOR,51800,16980
BAY CITY,30499,10303
CLINTON TOWNSHI,28502,11028
DEARBORN,41395,12741
DETROIT,37035,15874
FLINT,51108,13028
GRAND BLANC,38816,13466
GRAND RAPIDS,36715,13897
KALAMAZOO,37172,13526
LANSING,35912,12696
MIDLAND,39540,12068
MOUNT CLEMENS,26732,11793
PETOSKEY,36862,12159
PONTIAC,35667,13458
PORT HURON,43204,10736
ROYAL OAK,42128,13938
SAGINAW,38462,11404
SOUTHFIELD,37228,13067
ST JOSEPH,19886,11344
TRAVERSE CITY,30493,12580
TROY,33183,10983
WARREN,35683,12317
