city,avgCoveredCharges,averagePayments
ALPENA,22566,10843
ANN ARBOR,32764,14817
BATTLE CREEK,22569,10388
BAY CITY,22970,9051
CLINTON TOWNSHI,20227,9782
COMMERCE TOWNSH,23847,10310
DEARBORN,26385,11049
DETROIT,27239,14534
FLINT,27255,12774
GRAND BLANC,20173,12161
GRAND RAPIDS,28672,13388
HOLLAND,15062,9091
JACKSON,30999,9852
KALAMAZOO,35881,11705
LANSING,41215,11812
LAPEER,33617,9307
LIVONIA,16386,8971
MOUNT CLEMENS,20818,10649
PONTIAC,26578,12589
PORT HURON,20956,9303
ROCHESTER,51365,11758
ROYAL OAK,30455,12075
SAGINAW,23483,9800
SOUTHFIELD,30242,11893
ST JOSEPH,13890,9470
TROY,37494,10897
W BLOOMFIELD,26721,9074
WARREN,34100,10920
WYANDOTTE,20168,9434
WYOMING,16665,11085
