city,avgCoveredCharges,averagePayments
ANN ARBOR,20557,7901
BAY CITY,18294,4936
CADILLAC,11111,5891
CLINTON TOWNSHI,11605,5381
COMMERCE TOWNSH,16215,5707
DEARBORN,18123,6275
DETROIT,17453,8093
FARMINGTON HILL,9761,7086
FLINT,17312,6786
GRAND RAPIDS,12254,6608
GROSSE POINTE,12216,5595
JACKSON,21007,5224
KALAMAZOO,17011,6288
LANSING,23417,6318
LIVONIA,11720,5012
MOUNT CLEMENS,13372,5825
PONTIAC,20743,6750
PORT HURON,15836,5034
ROCHESTER,15337,5216
ROYAL OAK,17202,6483
SAGINAW,19218,5554
SOUTHFIELD,19003,6484
ST JOSEPH,10960,5432
TAYLOR,14484,5326
TRAVERSE CITY,14123,6083
TRENTON,14523,5753
TROY,16804,5478
WARREN,13924,5735
WAYNE,13721,5515
WYANDOTTE,10349,5756
