city,avgCoveredCharges,averagePayments
ADRIAN,26163,8438
ALMA,27280,14205
ALPENA,34485,11142
ANN ARBOR,34224,13735
BAD AXE,8470,9682
BATTLE CREEK,19752,9750
BAY CITY,26208,9258
CADILLAC,21282,9567
CLINTON TOWNSHI,18954,10126
COMMERCE TOWNSH,26758,10461
DEARBORN,32287,11953
DETROIT,26996,14974
FARMINGTON HILL,22328,13139
FLINT,28614,13034
GARDEN CITY,21096,12146
GRAND BLANC,27519,12560
GRAND RAPIDS,21698,12089
GROSSE POINTE,20488,9953
HOLLAND,21344,9429
HOWELL,34506,13477
IRON MOUNTAIN,19716,9385
JACKSON,28402,9610
KALAMAZOO,30712,12103
LANSING,39353,12854
LAPEER,37208,10966
LIVONIA,20105,10132
MARQUETTE,22466,12350
MARSHALL,24761,7956
MIDLAND,23944,10979
MONROE,29377,10103
MOUNT CLEMENS,18530,10522
MUSKEGON,21097,10585
OWOSSO,28875,9721
PETOSKEY,28127,11337
PONTIAC,21395,13287
PORT HURON,25365,9485
ROCHESTER,31086,9874
ROYAL OAK,33417,12218
SAGINAW,34303,10849
SAULT SAINTE MA,17145,12292
SOUTHFIELD,27663,11978
ST JOSEPH,15835,10150
TAYLOR,29511,9840
TRAVERSE CITY,29425,11180
TRENTON,30719,11145
TROY,36530,10459
W BLOOMFIELD,26151,8843
WARREN,30916,10807
WAYNE,29106,10891
WYANDOTTE,22357,10364
WYOMING,16157,11324
