city,avgCoveredCharges,averagePayments
ALPENA,27295,13420
ANN ARBOR,39018,14621
BATTLE CREEK,17877,10874
BAY CITY,32405,10490
CLINTON TOWNSHI,24892,11158
COLDWATER,19494,10294
COMMERCE TOWNSH,27732,11830
DEARBORN,30752,13175
DETROIT,42138,17303
FARMINGTON HILL,19299,14587
FLINT,37146,15054
GARDEN CITY,18777,13062
GRAND BLANC,28259,13667
GRAND RAPIDS,24278,14139
GROSSE POINTE,22790,10453
HOLLAND,26355,10683
IRON MOUNTAIN,17216,10188
JACKSON,34733,10938
KALAMAZOO,35273,13378
LANSING,42520,13828
LAPEER,28172,10598
LIVONIA,21713,10567
MARQUETTE,17368,13069
MIDLAND,24056,12479
MONROE,21292,11008
MOUNT CLEMENS,25617,12360
MUSKEGON,16546,10943
PETOSKEY,22616,12254
PONTIAC,29741,15326
PORT HURON,25218,10527
ROCHESTER,37584,11132
ROYAL OAK,45655,14698
SAGINAW,35958,11989
SAULT SAINTE MA,20470,14970
SOUTHFIELD,35669,13484
ST JOSEPH,23637,12760
TAYLOR,23592,10976
TRAVERSE CITY,29741,13214
TRENTON,28881,11929
TROY,37966,11309
W BLOOMFIELD,44856,12654
WARREN,36421,12023
WAYNE,29568,11496
WYANDOTTE,28177,11954
WYOMING,23116,13645
