city,avgCoveredCharges,averagePayments
ALPENA,17070,7591
ANN ARBOR,25923,11177
BATTLE CREEK,15727,6871
BAY CITY,20889,6539
CADILLAC,11746,6216
CLINTON TOWNSHI,14994,7023
COMMERCE TOWNSH,19151,8455
DEARBORN,18802,8083
DETROIT,18277,10391
FARMINGTON HILL,11760,9052
FLINT,17879,9128
GARDEN CITY,13763,8221
GRAND BLANC,18054,8749
GRAND RAPIDS,15653,8779
GROSSE POINTE,12597,6677
JACKSON,25842,6719
KALAMAZOO,20861,8437
LANSING,28944,8765
LAPEER,20557,6611
LIVONIA,15588,6366
MARQUETTE,14078,7957
MIDLAND,15645,7718
MONROE,15756,7943
MOUNT CLEMENS,12588,7231
MUSKEGON,10048,7150
OWOSSO,20714,6779
PETOSKEY,15084,7541
PONTIAC,15335,9090
PORT HURON,16027,6754
ROCHESTER,23163,6938
ROYAL OAK,22997,8662
SAGINAW,22997,7322
SOUTHFIELD,22333,8730
ST JOSEPH,11598,6984
TAYLOR,16710,6855
TRAVERSE CITY,29510,8925
TRENTON,16830,7521
TROY,26589,7186
W BLOOMFIELD,23663,6539
WARREN,22356,7932
WAYNE,20055,7076
WYANDOTTE,15650,7060
WYOMING,17400,8825
