city,avgCoveredCharges,averagePayments
ANN ARBOR,73719,27001
BATTLE CREEK,63656,19301
BAY CITY,45712,17627
CLINTON TOWNSHI,56298,18968
COMMERCE TOWNSH,64946,23122
DEARBORN,82470,25688
DETROIT,73803,28349
FARMINGTON HILL,49323,25163
FLINT,84689,22516
GARDEN CITY,55414,20781
GRAND BLANC,59006,23045
GRAND RAPIDS,53176,23291
GROSSE POINTE,74471,21019
JACKSON,63015,18318
KALAMAZOO,68440,22088
LANSING,68651,22304
LIVONIA,52341,18018
MIDLAND,61380,20788
MOUNT CLEMENS,68363,20594
MUSKEGON,36991,19334
PETOSKEY,54600,21165
PONTIAC,72820,23066
ROYAL OAK,54954,22291
SAGINAW,52501,19612
SOUTHFIELD,60300,22417
ST JOSEPH,59461,24227
TRAVERSE CITY,54318,22058
TRENTON,86219,19608
TROY,59961,19569
WARREN,65783,20259
WYOMING,67314,27023
