city,avgCoveredCharges,averagePayments
BATTLE CREEK,32054,11154
BAY CITY,26371,9721
CLINTON TOWNSHI,28109,12103
COLDWATER,23112,10479
COMMERCE TOWNSH,27830,12555
DEARBORN,45407,12364
DETROIT,38218,16052
FLINT,31693,12401
GRAND BLANC,39266,13204
GRAND RAPIDS,20874,12568
KALAMAZOO,35149,12371
LANSING,35075,12582
LIVONIA,23337,10849
MIDLAND,34944,11525
MOUNT CLEMENS,34112,11403
PONTIAC,27912,12753
PORT HURON,22741,9923
ROCHESTER,41142,10747
ROYAL OAK,30556,12644
SAGINAW,33490,10949
SOUTHFIELD,35324,12594
ST JOSEPH,28788,12824
TRAVERSE CITY,32922,11972
TRENTON,35984,11109
TROY,30769,10639
WARREN,35623,11332
WYANDOTTE,26119,10608
