city,avgCoveredCharges,averagePayments
ANN ARBOR,42288,13202
BATTLE CREEK,48792,11129
BAY CITY,43111,9232
CLINTON TOWNSHI,29382,9900
COMMERCE TOWNSH,41600,10620
DEARBORN,43369,11397
DETROIT,40589,14486
FLINT,37242,11608
GRAND RAPIDS,27106,12122
GROSSE POINTE,59164,12232
JACKSON,34042,9598
KALAMAZOO,39643,11699
LANSING,40345,12044
LIVONIA,27700,9941
MARQUETTE,20991,11539
MOUNT CLEMENS,32883,11284
MUSKEGON,23329,10181
PETOSKEY,29825,10772
PONTIAC,40619,12866
ROYAL OAK,38275,12003
SAGINAW,32456,10254
ST JOSEPH,43378,11382
TRAVERSE CITY,42547,11289
TROY,32640,10021
WARREN,30964,10608
WYANDOTTE,32434,10065
