city,avgCoveredCharges,averagePayments
ADRIAN,13356,3411
ANN ARBOR,13054,5444
BATTLE CREEK,9889,4169
BAY CITY,9529,3499
CLINTON TOWNSHI,8901,4238
COLDWATER,8261,3758
DEARBORN,12110,4758
DETROIT,9387,5171
FARMINGTON HILL,8337,5010
FLINT,12150,5248
GARDEN CITY,7511,4455
GRAND RAPIDS,8967,4567
GROSSE POINTE,11403,3741
HASTINGS,8054,3657
JACKSON,17012,3635
KALAMAZOO,13041,4691
LANSING,13983,4381
LIVONIA,8600,3605
MONROE,10616,3623
PONTIAC,9851,4924
ROCHESTER,11742,3678
ROYAL OAK,14345,4521
SAGINAW,11627,3911
SOUTHFIELD,11620,4536
TRAVERSE CITY,10253,4265
TROY,13720,3772
WARREN,10378,4075
