city,avgCoveredCharges,averagePayments
ANN ARBOR,54279,16434
BAY CITY,48062,11335
CLINTON TOWNSHI,39251,12339
DEARBORN,37178,13876
DETROIT,39978,18046
FLINT,82836,14816
GRAND BLANC,41037,15063
GRAND RAPIDS,34644,14898
JACKSON,38548,11729
KALAMAZOO,59914,14055
LANSING,50823,14146
MARQUETTE,40957,14410
MIDLAND,44547,13169
MOUNT CLEMENS,51676,13465
MUSKEGON,41757,12537
PETOSKEY,40382,13464
PONTIAC,49273,15032
PORT HURON,36646,11669
ROCHESTER,46398,11829
ROYAL OAK,42332,14507
SAGINAW,45162,12589
SOUTHFIELD,37491,14627
ST JOSEPH,30173,13132
TRAVERSE CITY,37472,13680
TROY,41996,12452
WARREN,46561,12853
