city,avgCoveredCharges,averagePayments
ALMA,29695,17068
ALPENA,37617,15323
ANN ARBOR,59330,20844
BATTLE CREEK,32782,14030
BAY CITY,44006,12953
CADILLAC,27028,11897
CLARE,31078,11099
CLINTON TOWNSHI,32540,13796
COLDWATER,30788,13672
COMMERCE TOWNSH,50753,16531
DEARBORN,52691,17305
DETROIT,47845,21211
FARMINGTON HILL,30742,18177
FLINT,46275,19094
GARDEN CITY,32989,16538
GRAND BLANC,50745,17553
GRAND RAPIDS,32161,17372
GRAYLING,24399,12941
GREENVILLE,28364,13058
GROSSE POINTE,42548,14244
HILLSDALE,32972,14250
HOWELL,41874,12992
JACKSON,51914,13644
KALAMAZOO,46005,16540
LANSING,61836,16408
LAPEER,71551,14429
LIVONIA,31308,13750
MARQUETTE,27735,16187
MIDLAND,31368,15510
MONROE,44755,14779
MOUNT CLEMENS,32822,15015
MOUNT PLEASANT,33597,12684
MUSKEGON,24048,14291
OWOSSO,57826,14500
PETOSKEY,36069,16017
PONTIAC,43369,19848
PORT HURON,46216,13419
ROCHESTER,67086,15486
ROYAL OAK,70199,19714
SAGINAW,43650,14467
SAULT SAINTE MA,41187,18099
SOUTHFIELD,41788,16414
ST JOSEPH,33951,14163
TAYLOR,42961,14571
TRAVERSE CITY,45216,16886
TRENTON,51581,17241
TROY,60646,14658
W BLOOMFIELD,69182,18143
WARREN,41251,14730
WAYNE,39321,14389
WEST BRANCH,16426,12570
WYANDOTTE,37061,14425
WYOMING,35190,16161
