city,avgCoveredCharges,averagePayments
ALPENA,14654,7015
ANN ARBOR,27162,8234
BATTLE CREEK,25653,6188
BAY CITY,21735,5820
CLINTON TOWNSHI,26025,6294
COMMERCE TOWNSH,31909,7583
DEARBORN,34338,7180
DETROIT,27782,8668
FARMINGTON HILL,16451,8475
FLINT,26176,7306
GARDEN CITY,12591,7145
GRAND BLANC,24364,7618
GRAND RAPIDS,15543,7885
GROSSE POINTE,24094,6239
JACKSON,20394,6364
KALAMAZOO,25589,7405
LANSING,21885,7186
MARQUETTE,19283,7268
MIDLAND,17694,6808
MOUNT CLEMENS,27194,6685
MUSKEGON,18695,6324
PETOSKEY,13732,6737
PONTIAC,31944,7666
PORT HURON,20254,5974
ROCHESTER,21592,6608
ROYAL OAK,22950,7543
SAGINAW,18464,6439
SOUTHFIELD,20386,7386
ST JOSEPH,19762,6423
TRAVERSE CITY,15255,7236
TROY,17570,6303
WARREN,23260,6662
WYANDOTTE,25711,6328
WYOMING,19195,8600
