city,avgCoveredCharges,averagePayments
ANN ARBOR,15409,6410
BATTLE CREEK,8315,4619
BAY CITY,9746,4104
CLINTON TOWNSHI,10519,4270
COMMERCE TOWNSH,12262,4680
DEARBORN,13294,5029
DETROIT,14443,6378
FARMINGTON HILL,11492,6007
FLINT,13368,5015
GARDEN CITY,10996,5305
GRAND RAPIDS,9674,5408
GROSSE POINTE,11723,4373
JACKSON,18071,4202
KALAMAZOO,17033,5147
LANSING,18699,5213
LAPEER,14147,4164
LIVONIA,12223,4205
MONROE,11290,4743
MOUNT CLEMENS,11025,4609
PORT HURON,12425,4186
ROCHESTER,11459,4446
ROYAL OAK,19219,6003
SAGINAW,14362,4640
SOUTHFIELD,12290,5373
TAYLOR,10246,4186
TRAVERSE CITY,11306,4960
TROY,15416,4288
W BLOOMFIELD,15761,3692
WARREN,14157,4733
WAYNE,13214,4580
WYANDOTTE,11729,4399
