description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,7270,3496
CELLULITIS W/O MCC,603,7136,4916
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,10958,5721
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,11976,7097
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,9086,4313
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,9051,4352
HEART FAILURE & SHOCK W CC,292,9665,6115
HEART FAILURE & SHOCK W MCC,291,13905,8668
HEART FAILURE & SHOCK W/O CC/MCC,293,7881,4031
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,9674,6811
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,9149,4636
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,7465,4087
PULMONARY EDEMA & RESPIRATORY FAILURE,189,14449,7615
RED BLOOD CELL DISORDERS W/O MCC,812,9802,4712
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,14790,10618
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,10772,6726
SIMPLE PNEUMONIA & PLEURISY W CC,194,12081,5836
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,7141,4007
