description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,55115,7180
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,93182,10958
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,46572,6639
ATHEROSCLEROSIS W/O MCC,303,26875,3649
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,35227,6168
BRONCHITIS & ASTHMA W CC/MCC,202,41944,5176
BRONCHITIS & ASTHMA W/O CC/MCC,203,33682,3857
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,38189,5170
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,60530,7914
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,25202,3567
CELLULITIS W MCC,602,56621,8494
CELLULITIS W/O MCC,603,34513,5162
CERVICAL SPINAL FUSION W/O CC/MCC,473,61193,14682
CHEST PAIN,313,30342,3724
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,56001,6176
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,65385,7390
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,36261,4409
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,88215,13091
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,55675,6770
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,31720,5265
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,38051,5690
DIABETES W CC,638,37699,4945
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,45352,6099
DYSEQUILIBRIUM,149,28817,3858
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,56493,7408
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,37707,4486
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,42659,6019
FRACTURES OF HIP & PELVIS W/O MCC,536,28237,4393
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,34174,5037
G.I. HEMORRHAGE W CC,378,41278,6258
G.I. HEMORRHAGE W MCC,377,74966,10518
G.I. HEMORRHAGE W/O CC/MCC,379,32109,4415
G.I. OBSTRUCTION W CC,389,36908,5651
G.I. OBSTRUCTION W/O CC/MCC,390,31737,3844
HEART FAILURE & SHOCK W CC,292,48449,6355
HEART FAILURE & SHOCK W MCC,291,80182,9587
HEART FAILURE & SHOCK W/O CC/MCC,293,30800,4340
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,76444,11560
