description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,52642,7363
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,80246,11470
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,36021,4013
BRONCHITIS & ASTHMA W CC/MCC,202,49766,8513
BRONCHITIS & ASTHMA W/O CC/MCC,203,40542,4037
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,39754,5465
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,69971,8198
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,25386,4157
CELLULITIS W MCC,602,55473,9360
CELLULITIS W/O MCC,603,30670,5808
CHEST PAIN,313,25716,3871
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,52926,7735
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,69993,7750
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,39713,4739
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,112704,13524
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,62375,8771
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,35282,6255
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,33308,5433
DIABETES W CC,638,40072,7768
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,44288,6358
DYSEQUILIBRIUM,149,37713,7558
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,68746,11018
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,39997,5853
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,39674,6606
FRACTURES OF HIP & PELVIS W/O MCC,536,31753,4487
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,29005,4569
G.I. HEMORRHAGE W CC,378,55566,7180
G.I. HEMORRHAGE W MCC,377,75462,10826
G.I. HEMORRHAGE W/O CC/MCC,379,38154,4720
G.I. OBSTRUCTION W CC,389,41776,5927
HEART FAILURE & SHOCK W CC,292,46780,6691
HEART FAILURE & SHOCK W MCC,291,67924,9806
HEART FAILURE & SHOCK W/O CC/MCC,293,30403,4601
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,85344,11594
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,101860,18515
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,60266,9510
HYPERTENSION W/O MCC,305,29796,5250
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,359572,50075
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,56777,7654
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,98409,13642
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,37127,5085
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,69154,9259
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,39718,5008
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,73157,10845
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,55246,7228
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,175551,24833
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,40657,8305
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,167885,22438
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,117616,15368
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,114401,18775
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,305442,40262
MEDICAL BACK PROBLEMS W/O MCC,552,37143,5905
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,40179,7029
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,30490,4477
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,50224,6753
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,82015,13771
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,57413,6608
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,48201,7630
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,79684,10230
OTHER VASCULAR PROCEDURES W CC,253,99240,15318
OTHER VASCULAR PROCEDURES W MCC,252,94302,20176
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,184134,25887
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,104398,15672
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,105838,11440
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,93364,12266
PERIPHERAL VASCULAR DISORDERS W CC,300,42661,6079
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,27529,4258
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,132453,17949
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,60172,10821
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,27713,3933
PSYCHOSES,885,34294,5602
PULMONARY EDEMA & RESPIRATORY FAILURE,189,74235,9524
RED BLOOD CELL DISORDERS W MCC,811,41518,7836
RED BLOOD CELL DISORDERS W/O MCC,812,35727,5372
