description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,24144,7749
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,23454,11562
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,18359,5646
BRONCHITIS & ASTHMA W CC/MCC,202,12029,6262
BRONCHITIS & ASTHMA W/O CC/MCC,203,12302,4374
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,15210,5870
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,23586,8696
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,11190,4165
CELLULITIS W/O MCC,603,11225,5871
CHEST PAIN,313,16687,3962
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,17080,6909
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,20188,8529
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,14639,5214
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,31173,12976
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,21749,7578
DIABETES W CC,638,15804,5766
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,34497,11090
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13081,5185
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,16353,7055
FRACTURES OF HIP & PELVIS W/O MCC,536,12484,5007
G.I. HEMORRHAGE W CC,378,21180,7218
G.I. HEMORRHAGE W MCC,377,31305,13080
G.I. HEMORRHAGE W/O CC/MCC,379,18673,5100
G.I. OBSTRUCTION W CC,389,15369,6667
HEART FAILURE & SHOCK W CC,292,18988,7694
HEART FAILURE & SHOCK W MCC,291,23280,11121
HEART FAILURE & SHOCK W/O CC/MCC,293,13758,4870
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,34560,13513
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,20234,8089
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,26520,13107
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,17493,8215
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,13200,5566
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,46573,20745
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,34576,14893
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,52449,18809
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,74116,37796
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,20785,8199
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,14760,4952
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,29767,12969
PERIPHERAL VASCULAR DISORDERS W CC,300,14433,6917
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,45885,18233
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,38084,14014
PULMONARY EMBOLISM W/O MCC,176,17985,7515
RED BLOOD CELL DISORDERS W/O MCC,812,17468,5683
RENAL FAILURE W CC,683,17669,7435
RENAL FAILURE W MCC,682,23696,11387
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,25922,13744
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,68446,24369
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,27048,13150
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,22394,8331
SIGNS & SYMPTOMS W/O MCC,948,13405,4922
SIMPLE PNEUMONIA & PLEURISY W CC,194,18869,7177
SIMPLE PNEUMONIA & PLEURISY W MCC,193,28063,11018
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,16203,5217
SYNCOPE & COLLAPSE,312,16035,5070
TRANSIENT ISCHEMIA,069,15906,5206
