description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,21094,9350
CELLULITIS W/O MCC,603,9845,4388
CHEST PAIN,313,7440,3131
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,14256,5257
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,16647,6488
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,15517,4973
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11026,3944
G.I. HEMORRHAGE W CC,378,10337,5631
HEART FAILURE & SHOCK W CC,292,15515,5687
HEART FAILURE & SHOCK W MCC,291,24079,8107
HEART FAILURE & SHOCK W/O CC/MCC,293,9823,3626
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,27324,9989
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,14060,6633
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,9357,4130
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,29767,11769
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,9149,3830
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,54054,10183
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,39695,12708
RENAL FAILURE W CC,683,16320,5585
RENAL FAILURE W MCC,682,34124,10896
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,23904,10211
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,16026,6231
SIMPLE PNEUMONIA & PLEURISY W CC,194,13292,5265
SIMPLE PNEUMONIA & PLEURISY W MCC,193,22915,8054
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,12311,3877
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,55453,24237
SYNCOPE & COLLAPSE,312,9966,3934
