description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,58169,11446
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,92014,18539
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,27750,8150
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,70402,12909
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,25454,5736
CELLULITIS W MCC,602,116368,14832
CELLULITIS W/O MCC,603,44657,8130
CHEST PAIN,313,27182,5347
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,44957,9380
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,53949,11332
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,35315,7009
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,87404,20328
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,35331,10576
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,45040,8952
DIABETES W CC,638,27161,8073
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,56985,9809
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,40863,11229
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,32667,7214
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,65100,11082
FRACTURES OF HIP & PELVIS W/O MCC,536,24662,6404
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,32344,6764
G.I. HEMORRHAGE W CC,378,41157,9995
G.I. HEMORRHAGE W MCC,377,103124,19081
G.I. HEMORRHAGE W/O CC/MCC,379,32656,6555
G.I. OBSTRUCTION W CC,389,31541,8990
G.I. OBSTRUCTION W/O CC/MCC,390,25851,6195
HEART FAILURE & SHOCK W CC,292,42568,10013
HEART FAILURE & SHOCK W MCC,291,80573,15039
HEART FAILURE & SHOCK W/O CC/MCC,293,25658,6666
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,69152,14910
HYPERTENSION W/O MCC,305,28289,5969
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,212426,54525
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,47894,11232
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,78636,17605
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,56193,11778
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,34340,7476
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,170044,33243
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,81185,19983
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,97697,24798
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,237081,50808
MEDICAL BACK PROBLEMS W/O MCC,552,38784,7636
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,47278,11059
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,32243,6728
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,73348,15979
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,43293,9666
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,37512,9550
OTHER VASCULAR PROCEDURES W CC,253,110209,23362
OTHER VASCULAR PROCEDURES W MCC,252,150616,34539
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,53326,15710
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,88194,19137
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,71611,17499
PERIPHERAL VASCULAR DISORDERS W CC,300,39659,9505
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,103179,25772
PULMONARY EDEMA & RESPIRATORY FAILURE,189,84954,12464
RED BLOOD CELL DISORDERS W MCC,811,69309,12194
RED BLOOD CELL DISORDERS W/O MCC,812,36282,7742
RENAL FAILURE W CC,683,40313,9862
RENAL FAILURE W MCC,682,66655,16128
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,75857,14266
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,110131,19600
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,392684,63129
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,171018,26067
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,402039,67326
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,109070,19468
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,48071,11447
SIMPLE PNEUMONIA & PLEURISY W CC,194,43807,9808
SIMPLE PNEUMONIA & PLEURISY W MCC,193,79503,14302
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,31872,6789
SYNCOPE & COLLAPSE,312,36335,6981
TRANSIENT ISCHEMIA,069,31744,7106
