description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,18968,6038
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,28540,9677
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,16575,4105
BRONCHITIS & ASTHMA W CC/MCC,202,17846,7148
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,22516,5353
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,25882,7569
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,17457,3568
CELLULITIS W MCC,602,36510,8643
CELLULITIS W/O MCC,603,21919,5175
CHEST PAIN,313,21184,3961
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,18366,6354
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,23858,7068
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,18656,4499
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,22799,5144
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,18119,5399
DIABETES W CC,638,22899,4950
DYSEQUILIBRIUM,149,15127,3820
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,31659,7117
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,19178,4547
FRACTURES OF HIP & PELVIS W/O MCC,536,15592,4502
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,17150,4278
G.I. HEMORRHAGE W CC,378,21965,6172
G.I. HEMORRHAGE W MCC,377,40914,10365
G.I. HEMORRHAGE W/O CC/MCC,379,18062,4437
G.I. OBSTRUCTION W CC,389,22071,5448
G.I. OBSTRUCTION W/O CC/MCC,390,13738,3808
HEART FAILURE & SHOCK W CC,292,23881,6132
HEART FAILURE & SHOCK W MCC,291,30565,8743
HEART FAILURE & SHOCK W/O CC/MCC,293,18416,4039
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,42478,11146
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,67077,18384
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,88467,30382
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,27791,7084
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,44258,10806
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,24251,5055
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,21538,7007
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17521,4636
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,43028,10160
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,35841,9666
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,78978,18431
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,24775,7481
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,72999,19382
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,56296,13297
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,62233,15046
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,100764,30847
MEDICAL BACK PROBLEMS W/O MCC,552,18025,5060
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,22656,6997
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,15883,4148
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,18293,5691
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,23084,5911
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,22468,5979
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,29701,9453
OTHER VASCULAR PROCEDURES W CC,253,61404,14437
PERIPHERAL VASCULAR DISORDERS W CC,300,22900,6050
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,13440,4226
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,14117,4123
PULMONARY EDEMA & RESPIRATORY FAILURE,189,28782,7658
