description,code,avgCoveredCharges,averagePayments
CELLULITIS W/O MCC,603,11949,4507
CHEST PAIN,313,7781,3081
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,16998,6274
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,12987,3897
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,10416,3921
HEART FAILURE & SHOCK W CC,292,19502,5752
HEART FAILURE & SHOCK W MCC,291,17882,8133
HEART FAILURE & SHOCK W/O CC/MCC,293,9003,3711
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,10949,4416
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,7982,3755
RED BLOOD CELL DISORDERS W/O MCC,812,9500,4353
RENAL FAILURE W CC,683,14822,5516
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,29667,8292
SIGNS & SYMPTOMS W/O MCC,948,11586,3761
SIMPLE PNEUMONIA & PLEURISY W CC,194,22864,5889
