description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,27355,12857
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,31312,7211
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,18516,4991
CELLULITIS W/O MCC,603,27918,7343
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,25703,6287
G.I. HEMORRHAGE W CC,378,33693,9295
G.I. OBSTRUCTION W CC,389,27442,9457
HEART FAILURE & SHOCK W CC,292,27198,8658
HEART FAILURE & SHOCK W MCC,291,44293,14642
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,33610,9998
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,39061,10642
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,22872,6795
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,58651,18442
PULMONARY EDEMA & RESPIRATORY FAILURE,189,42047,14100
RENAL FAILURE W CC,683,35116,10944
RENAL FAILURE W MCC,682,32260,13959
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,40006,11995
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,59886,18252
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,48555,16852
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,30701,9700
SIGNS & SYMPTOMS W/O MCC,948,21052,5706
SIMPLE PNEUMONIA & PLEURISY W CC,194,31310,9290
SIMPLE PNEUMONIA & PLEURISY W MCC,193,41116,14037
