description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,37072,16102
ATHEROSCLEROSIS W/O MCC,303,14394,5094
BRONCHITIS & ASTHMA W CC/MCC,202,21416,7360
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,18083,7328
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,20899,10499
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,11385,4912
CELLULITIS W/O MCC,603,13768,7238
CHEST PAIN,313,11124,4805
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,20036,8428
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,22064,10269
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,28668,9505
DIABETES W CC,638,12556,7257
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,18790,10092
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13688,6267
G.I. HEMORRHAGE W CC,378,21460,9053
G.I. HEMORRHAGE W MCC,377,27119,14943
G.I. HEMORRHAGE W/O CC/MCC,379,15423,5971
G.I. OBSTRUCTION W CC,389,17804,8164
HEART FAILURE & SHOCK W CC,292,18700,8910
HEART FAILURE & SHOCK W MCC,291,27320,12797
HEART FAILURE & SHOCK W/O CC/MCC,293,12355,5988
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,80317,42943
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,21538,10052
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,40167,16648
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,17141,10264
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,11987,6774
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,43170,18487
MEDICAL BACK PROBLEMS W/O MCC,552,16901,7168
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,21046,9850
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,13066,5994
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,30728,15326
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,16691,8684
OTHER VASCULAR PROCEDURES W MCC,252,28368,25997
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,53212,17205
PERIPHERAL VASCULAR DISORDERS W CC,300,11524,8401
PULMONARY EDEMA & RESPIRATORY FAILURE,189,31132,11014
RED BLOOD CELL DISORDERS W MCC,811,18274,10471
RED BLOOD CELL DISORDERS W/O MCC,812,19236,6978
RENAL FAILURE W CC,683,21543,8950
RENAL FAILURE W MCC,682,25497,14035
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,24974,12900
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,32610,17526
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,54993,19773
SEIZURES W/O MCC,101,19368,6657
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,110562,45807
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,41668,16601
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,21737,10034
SIGNS & SYMPTOMS W/O MCC,948,13700,5912
SIMPLE PNEUMONIA & PLEURISY W CC,194,18665,8806
SIMPLE PNEUMONIA & PLEURISY W MCC,193,30361,12618
SYNCOPE & COLLAPSE,312,15873,6300
TRANSIENT ISCHEMIA,069,20622,6388
