description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,24949,5848
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,29590,9186
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,16869,4282
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,18960,3530
ATHEROSCLEROSIS W/O MCC,303,11652,3158
BRONCHITIS & ASTHMA W CC/MCC,202,18025,4566
BRONCHITIS & ASTHMA W/O CC/MCC,203,10832,3295
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,14381,5231
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,18802,7312
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,10831,3187
CELLULITIS W/O MCC,603,14590,4446
CHEST PAIN,313,12759,3421
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,16954,5319
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,20789,7191
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,12920,4450
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,46454,11422
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,30957,6660
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,17966,4659
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,21606,5391
DIABETES W CC,638,17172,4499
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,21561,5462
DYSEQUILIBRIUM,149,17567,4023
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,21816,6793
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,15174,4146
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,22555,6252
FRACTURES OF HIP & PELVIS W/O MCC,536,13070,3720
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,14023,4364
G.I. HEMORRHAGE W CC,378,16391,5531
G.I. HEMORRHAGE W MCC,377,20823,9026
G.I. HEMORRHAGE W/O CC/MCC,379,9585,3795
G.I. OBSTRUCTION W CC,389,15937,5022
G.I. OBSTRUCTION W/O CC/MCC,390,10275,3452
HEART FAILURE & SHOCK W CC,292,16386,5473
HEART FAILURE & SHOCK W MCC,291,23140,7937
HEART FAILURE & SHOCK W/O CC/MCC,293,12663,4006
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,34524,10897
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,59017,17143
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,21959,6417
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,27296,9646
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,18368,4533
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,20252,6343
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,14062,4467
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,21989,6340
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,20769,7474
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,33607,12064
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,42209,13869
MEDICAL BACK PROBLEMS W/O MCC,552,12215,4229
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,20671,6678
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,13620,3982
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,32698,9817
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,15188,5923
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,13841,5428
OTHER VASCULAR PROCEDURES W MCC,252,52660,19656
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,54176,10660
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,52289,9604
PERIPHERAL VASCULAR DISORDERS W CC,300,16924,5303
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,11460,3496
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,59234,14905
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,48734,11051
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,12918,3363
PULMONARY EDEMA & RESPIRATORY FAILURE,189,23380,6936
PULMONARY EMBOLISM W/O MCC,176,17730,5248
RED BLOOD CELL DISORDERS W/O MCC,812,15962,4498
RENAL FAILURE W CC,683,16813,5457
RENAL FAILURE W MCC,682,24158,9366
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,20213,7209
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,29152,10884
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,38014,12258
SEIZURES W/O MCC,101,19518,4213
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,29218,10511
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,21020,6495
SIGNS & SYMPTOMS W/O MCC,948,12666,3604
SIMPLE PNEUMONIA & PLEURISY W CC,194,17601,5739
SIMPLE PNEUMONIA & PLEURISY W MCC,193,25323,9284
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,11606,4552
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,43496,21406
SYNCOPE & COLLAPSE,312,14970,3996
TRANSIENT ISCHEMIA,069,16564,4092
