description,code,avgCoveredCharges,averagePayments
CELLULITIS W/O MCC,603,15692,4331
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,22547,5033
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,32778,6198
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,15930,3733
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,19633,3827
G.I. HEMORRHAGE W CC,378,23030,5312
G.I. HEMORRHAGE W/O CC/MCC,379,10125,3617
HEART FAILURE & SHOCK W CC,292,24240,5326
HEART FAILURE & SHOCK W MCC,291,29728,7479
HEART FAILURE & SHOCK W/O CC/MCC,293,19576,3989
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,29785,5924
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17348,3998
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,49566,10690
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,51443,12755
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,16388,3548
RED BLOOD CELL DISORDERS W/O MCC,812,17360,4114
RENAL FAILURE W CC,683,25129,5296
SIMPLE PNEUMONIA & PLEURISY W CC,194,23878,5211
SIMPLE PNEUMONIA & PLEURISY W MCC,193,30349,7649
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,16858,3792
