description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,16806,6106
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,17656,8937
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,14326,4300
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,10125,3485
ATHEROSCLEROSIS W/O MCC,303,6896,3109
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,17393,5736
BRONCHITIS & ASTHMA W CC/MCC,202,9826,4665
BRONCHITIS & ASTHMA W/O CC/MCC,203,6030,3245
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,8201,4469
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,10693,6446
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,6013,3043
CELLULITIS W/O MCC,603,7993,4620
CHEST PAIN,313,7475,2982
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,10296,5202
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,11124,6223
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,8575,3854
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,27390,10146
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,17855,6061
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,10255,4742
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,15122,5030
DIABETES W CC,638,10012,4420
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,12142,5386
DYSEQUILIBRIUM,149,8456,3403
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,11549,6161
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,8998,3986
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,18476,5420
FRACTURES OF HIP & PELVIS W/O MCC,536,8153,3761
G.I. HEMORRHAGE W CC,378,11159,5497
G.I. HEMORRHAGE W MCC,377,17862,9055
G.I. HEMORRHAGE W/O CC/MCC,379,8840,4120
G.I. OBSTRUCTION W CC,389,11902,4993
G.I. OBSTRUCTION W/O CC/MCC,390,7689,3682
HEART FAILURE & SHOCK W CC,292,9628,5417
HEART FAILURE & SHOCK W MCC,291,11616,7647
HEART FAILURE & SHOCK W/O CC/MCC,293,6390,3652
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,25624,9806
