city,avgCoveredCharges,averagePayments
ANNAPOLIS,13110,12424
BALTIMORE,15496,14586
BEL AIR,8678,8105
BERLIN,11499,10810
BETHESDA,15322,14403
CHEVERLY,18561,17448
CLINTON,13737,12932
COLUMBIA,10475,9847
CUMBERLAND,13597,12782
EASTON,11466,10816
ELKTON,12947,12170
FREDERICK,14773,13886
GLEN BURNIE,12486,11736
HAGERSTOWN,14365,13551
HAVRE DE GRACE,25577,24161
LA PLATA,14684,13803
LANHAM,10813,10164
LEONARDTOWN,14834,13944
OAKLAND,11110,10443
OLNEY,11740,11036
PRINCE FREDERIC,10275,9659
RANDALLSTOWN,15621,14721
ROCKVILLE,21149,19895
SALISBURY,12977,12199
SILVER SPRING,16885,15897
TAKOMA PARK,16196,15224
TOWSON,13489,12679
WESTMINSTER,16014,15102
