city,avgCoveredCharges,averagePayments
ANNAPOLIS,15906,14976
BALTIMORE,24324,22933
BEL AIR,12656,11914
BERLIN,14350,13510
BETHESDA,18236,17142
CHESTERTOWN,17013,15992
CHEVERLY,25674,24134
CLINTON,19372,18217
COLUMBIA,15130,14246
CRISFIELD,18515,17404
CUMBERLAND,15658,14718
EASTON,17474,16426
ELKTON,14737,13864
FORT WASHINGTON,11591,10896
FREDERICK,15972,15045
GLEN BURNIE,17068,16066
HAGERSTOWN,17108,16106
HAVRE DE GRACE,13738,12928
LA PLATA,15343,14432
LANHAM,20225,19030
LAUREL,18594,17489
LEONARDTOWN,18491,17382
OAKLAND,13754,12955
OLNEY,18791,17670
PRINCE FREDERIC,15068,14236
RANDALLSTOWN,16846,15844
ROCKVILLE,23091,21727
SALISBURY,19881,18709
SILVER SPRING,18025,16968
TAKOMA PARK,28107,26420
TOWSON,15157,14244
WESTMINSTER,16224,15381
