city,avgCoveredCharges,averagePayments
ANNAPOLIS,12301,11563
BALTIMORE,15033,14153
BEL AIR,10841,10191
BERLIN,8259,7764
BETHESDA,12160,11430
CHESTERTOWN,12464,11716
CLINTON,13343,12542
COLUMBIA,11811,11141
CUMBERLAND,13416,12610
EASTON,10337,9743
ELKTON,10595,9960
FREDERICK,13644,12825
GLEN BURNIE,11760,11054
HAGERSTOWN,13938,13101
LA PLATA,11910,11195
LANHAM,12807,12038
LEONARDTOWN,11241,10567
OLNEY,9885,9292
PRINCE FREDERIC,9619,9041
RANDALLSTOWN,12509,11759
ROCKVILLE,11441,10754
SALISBURY,15526,14595
SILVER SPRING,13576,12805
TAKOMA PARK,12442,11696
TOWSON,10723,10080
WESTMINSTER,12230,11526
