description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,23635,5227
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,17288,3532
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,21082,6068
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,26988,7057
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,14466,4471
HEART FAILURE & SHOCK W CC,292,22399,6020
HEART FAILURE & SHOCK W MCC,291,28432,8441
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,23406,6977
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,27554,10468
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,43434,13113
RED BLOOD CELL DISORDERS W/O MCC,812,12904,4959
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,33846,11771
SIMPLE PNEUMONIA & PLEURISY W CC,194,19643,6098
