description,code,avgCoveredCharges,averagePayments
CELLULITIS W/O MCC,603,14490,4444
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,21083,6554
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,16174,4240
G.I. HEMORRHAGE W CC,378,18486,6448
HEART FAILURE & SHOCK W CC,292,14151,5213
HEART FAILURE & SHOCK W MCC,291,34486,9723
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17096,4211
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,14414,3752
RENAL FAILURE W CC,683,21235,6254
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,41169,11828
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,21860,6017
SIMPLE PNEUMONIA & PLEURISY W CC,194,14988,5222
SIMPLE PNEUMONIA & PLEURISY W MCC,193,28524,7941
