description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,18041,6669
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,25512,10741
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,18356,4572
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,9179,3665
ATHEROSCLEROSIS W/O MCC,303,9018,3342
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,25652,5757
BRONCHITIS & ASTHMA W CC/MCC,202,12087,4752
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,10363,4754
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,17323,7134
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8874,3319
CELLULITIS W MCC,602,21369,8348
CELLULITIS W/O MCC,603,13023,4761
CERVICAL SPINAL FUSION W/O CC/MCC,473,54664,13172
CHEST PAIN,313,9895,3161
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,12105,5449
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,15405,6597
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10904,4121
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,32289,11339
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,25351,6482
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,11708,4874
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,10579,5025
DIABETES W CC,638,10172,4660
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,18102,5801
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,21878,6850
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12729,4144
FRACTURES OF HIP & PELVIS W/O MCC,536,8300,3928
G.I. HEMORRHAGE W CC,378,16700,5740
G.I. HEMORRHAGE W MCC,377,29781,10793
G.I. OBSTRUCTION W CC,389,14506,5332
HEART FAILURE & SHOCK W CC,292,10930,5682
HEART FAILURE & SHOCK W MCC,291,17093,8415
HEART FAILURE & SHOCK W/O CC/MCC,293,8336,3989
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,40193,10634
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,52306,17073
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,29064,8577
HYPERTENSION W/O MCC,305,9439,3612
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,74308,30411
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,13672,6383
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,25902,10245
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,12462,4663
