description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,18992,7445
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,25634,12383
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,12113,5632
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,10371,4606
ATHEROSCLEROSIS W/O MCC,303,12690,4208
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,17719,7152
BRONCHITIS & ASTHMA W CC/MCC,202,13225,6086
BRONCHITIS & ASTHMA W/O CC/MCC,203,10361,4389
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,15584,5987
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,18926,8704
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,11112,4113
CELLULITIS W MCC,602,17740,9866
CELLULITIS W/O MCC,603,13205,6007
CERVICAL SPINAL FUSION W/O CC/MCC,473,42155,13815
CHEST PAIN,313,10738,3971
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,16434,6815
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,19720,8238
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,14087,5175
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,24565,7848
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,12048,6193
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,13552,6563
DIABETES W CC,638,10858,5740
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,20175,7277
DYSEQUILIBRIUM,149,10605,4609
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,15945,8334
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12418,5204
FRACTURES OF HIP & PELVIS W/O MCC,536,9672,4671
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,15325,5230
G.I. HEMORRHAGE W CC,378,14327,7297
G.I. HEMORRHAGE W MCC,377,21540,11487
G.I. HEMORRHAGE W/O CC/MCC,379,11616,5155
G.I. OBSTRUCTION W CC,389,15995,6678
G.I. OBSTRUCTION W/O CC/MCC,390,9187,4732
HEART FAILURE & SHOCK W CC,292,17407,7217
HEART FAILURE & SHOCK W MCC,291,22454,10417
HEART FAILURE & SHOCK W/O CC/MCC,293,12832,4903
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,29419,13214
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,39100,20981
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,16043,8228
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,22222,12852
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,12301,5868
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,17961,8244
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,13822,5581
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,23282,9222
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,40236,14998
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,41807,18278
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,101944,38432
MEDICAL BACK PROBLEMS W/O MCC,552,12964,5824
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,14617,8080
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11749,4842
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,15319,6411
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,15839,7170
PERIPHERAL VASCULAR DISORDERS W CC,300,14466,6726
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,8588,4498
PULMONARY EDEMA & RESPIRATORY FAILURE,189,24110,9359
PULMONARY EMBOLISM W/O MCC,176,12988,6974
RED BLOOD CELL DISORDERS W/O MCC,812,10042,5729
RENAL FAILURE W CC,683,13896,7221
RENAL FAILURE W MCC,682,16978,10928
RENAL FAILURE W/O CC/MCC,684,11612,4757
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,24467,10264
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,28410,14365
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,46656,16341
SEIZURES W/O MCC,101,11283,5507
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,33401,13438
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,19430,8040
SIGNS & SYMPTOMS W/O MCC,948,11701,4782
SIMPLE PNEUMONIA & PLEURISY W CC,194,16078,6928
SIMPLE PNEUMONIA & PLEURISY W MCC,193,22118,10131
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,10909,5097
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,70287,28418
SYNCOPE & COLLAPSE,312,12701,5181
TRANSIENT ISCHEMIA,069,10755,5278
