city,avgCoveredCharges,averagePayments
AMARILLO,14448,3443
ARLINGTON,26365,4416
AUSTIN,27285,4706
BEAUMONT,18254,3689
CONROE,39724,4343
DALLAS,22904,4990
DENTON,23175,3843
EDINBURG,36178,5105
EL PASO,33731,4335
FORT WORTH,21589,4191
GALVESTON,14199,9085
HARLINGEN,23462,4652
HOUSTON,32338,4773
KILLEEN,19449,3775
KYLE,27368,4132
LAREDO,35504,4686
LEWISVILLE,26924,3787
LUBBOCK,28275,4553
MCALLEN,28247,5114
MESQUITE,25949,3820
ODESSA,17028,4376
PLANO,32075,3760
ROUND ROCK,25765,3899
SAN ANGELO,15628,3605
SAN ANTONIO,24105,4162
TEMPLE,16318,4578
TYLER,24731,3598
VICTORIA,21452,3622
WACO,12067,3507
WEATHERFORD,16175,3592
WEBSTER,28817,3858
