city,avgCoveredCharges,averagePayments
ABILENE,55323,9935
AMARILLO,32090,11149
AUSTIN,99043,12883
BEAUMONT,47471,11001
BRYAN,71452,11187
COLLEGE STATION,88092,11471
CONROE,78732,11233
CORPUS CHRISTI,67012,11335
DALLAS,67043,12269
DENISON,56833,11302
DENTON,104698,11701
EDINBURG,70407,14600
EL PASO,99771,12305
FORT WORTH,61892,11739
HARLINGEN,49256,17172
HOUSTON,79984,14596
IRVING,48708,11197
LONGVIEW,55394,10523
LUBBOCK,67031,12114
PLANO,61062,14766
SAN ANTONIO,63327,11853
SUGAR LAND,63891,10498
TEMPLE,67216,13004
TYLER,83118,9996
VICTORIA,71199,12246
WACO,41083,10163
WEBSTER,73296,11348
