description,code,avgCoveredCharges,averagePayments
ATHEROSCLEROSIS W/O MCC,303,10868,3107
BRONCHITIS & ASTHMA W CC/MCC,202,15483,5105
BRONCHITIS & ASTHMA W/O CC/MCC,203,11691,3240
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,14176,4312
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,9266,3073
CELLULITIS W/O MCC,603,10418,4382
CHEST PAIN,313,12332,3042
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,17443,5413
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,19731,6412
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,13560,3799
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,12040,4586
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,11638,4982
DIABETES W CC,638,11240,4334
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,17872,5619
DYSEQUILIBRIUM,149,9768,3678
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,19160,5854
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11274,3822
G.I. HEMORRHAGE W CC,378,16364,5111
G.I. HEMORRHAGE W/O CC/MCC,379,12461,3749
G.I. OBSTRUCTION W CC,389,11749,4758
G.I. OBSTRUCTION W/O CC/MCC,390,12351,3401
HEART FAILURE & SHOCK W CC,292,16883,5484
HEART FAILURE & SHOCK W MCC,291,22627,7836
HEART FAILURE & SHOCK W/O CC/MCC,293,11935,3572
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,42312,9955
HYPERTENSION W/O MCC,305,14074,3271
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,23629,6217
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,16701,4368
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,21757,6388
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12307,4192
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,25077,6233
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,55119,11145
MEDICAL BACK PROBLEMS W/O MCC,552,11610,4467
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,18333,5987
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10104,3724
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,30469,9503
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,15923,5040
PERIPHERAL VASCULAR DISORDERS W CC,300,16188,5209
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,10176,3453
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,21947,7822
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,12703,3330
PULMONARY EDEMA & RESPIRATORY FAILURE,189,22075,7331
RED BLOOD CELL DISORDERS W MCC,811,26571,9135
RED BLOOD CELL DISORDERS W/O MCC,812,14409,4595
RENAL FAILURE W CC,683,17044,5367
RENAL FAILURE W MCC,682,17281,8300
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,26255,7813
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,31273,11012
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,33439,12128
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,26533,9753
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,18652,6122
SIGNS & SYMPTOMS W/O MCC,948,13725,3724
SIMPLE PNEUMONIA & PLEURISY W CC,194,19084,5391
SIMPLE PNEUMONIA & PLEURISY W MCC,193,25832,8026
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,14271,3770
SYNCOPE & COLLAPSE,312,12217,3899
TRANSIENT ISCHEMIA,069,13517,4086
