description,code,avgCoveredCharges,averagePayments
ATHEROSCLEROSIS W/O MCC,303,21322,8477
CHEST PAIN,313,13160,7433
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,46859,16160
DIABETES W CC,638,42167,15566
HEART FAILURE & SHOCK W CC,292,38672,14839
HEART FAILURE & SHOCK W/O CC/MCC,293,20005,9554
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,19233,10008
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,24302,9730
SEIZURES W/O MCC,101,16782,9782
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,53972,23621
SIGNS & SYMPTOMS W/O MCC,948,20580,9297
SIMPLE PNEUMONIA & PLEURISY W CC,194,30128,13555
SYNCOPE & COLLAPSE,312,16554,9570
