description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,27201,6621
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,44217,11539
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,11523,3657
ATHEROSCLEROSIS W/O MCC,303,16638,3280
BRONCHITIS & ASTHMA W CC/MCC,202,18629,4741
BRONCHITIS & ASTHMA W/O CC/MCC,203,15871,3421
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,18169,4719
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,25362,6837
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12457,3255
CELLULITIS W MCC,602,26192,8296
CELLULITIS W/O MCC,603,17843,4676
CHEST PAIN,313,14994,3208
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,23119,5481
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,32989,7167
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,19129,4225
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,57085,11316
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,34595,6112
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,15564,4841
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,18122,5063
DIABETES W CC,638,17696,4702
DYSEQUILIBRIUM,149,14021,3594
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,32212,7496
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,18048,4066
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,31092,5848
FRACTURES OF HIP & PELVIS W/O MCC,536,14412,3938
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,14712,3968
G.I. HEMORRHAGE W CC,378,21917,5785
G.I. HEMORRHAGE W MCC,377,44005,10084
G.I. HEMORRHAGE W/O CC/MCC,379,16723,4077
G.I. OBSTRUCTION W CC,389,23624,5208
G.I. OBSTRUCTION W/O CC/MCC,390,19893,3617
HEART FAILURE & SHOCK W CC,292,20597,5734
HEART FAILURE & SHOCK W MCC,291,32418,9048
HEART FAILURE & SHOCK W/O CC/MCC,293,14089,3855
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,41745,10576
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,66044,17417
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,34333,8641
HYPERTENSION W/O MCC,305,14674,3528
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,103362,30362
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,22760,6459
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,36980,10572
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,18642,4584
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,22933,6732
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,18513,4402
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,49016,9631
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,36401,6580
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,88875,18058
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,21348,7329
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,50142,11964
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,56705,14197
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,131520,33991
MEDICAL BACK PROBLEMS W/O MCC,552,19840,4800
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,21876,6260
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,14278,3825
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,27239,7629
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,47469,10898
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,17717,5591
OTHER VASCULAR PROCEDURES W CC,253,58169,14115
OTHER VASCULAR PROCEDURES W MCC,252,59731,18058
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,61339,11435
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,97089,18428
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,59906,11211
PERIPHERAL VASCULAR DISORDERS W CC,300,17792,5515
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,11244,3722
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,66961,16032
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,48940,11474
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,26548,8139
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,13529,3578
PSYCHOSES,885,8760,4782
PULMONARY EDEMA & RESPIRATORY FAILURE,189,32772,7265
PULMONARY EMBOLISM W/O MCC,176,23012,5981
RED BLOOD CELL DISORDERS W MCC,811,29931,7255
RED BLOOD CELL DISORDERS W/O MCC,812,12872,4482
RENAL FAILURE W CC,683,20485,5762
RENAL FAILURE W MCC,682,34295,9549
RENAL FAILURE W/O CC/MCC,684,14953,3705
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,35649,8374
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,43642,11590
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,96568,31221
