description,code,avgCoveredCharges,averagePayments
ATHEROSCLEROSIS W/O MCC,303,19354,3479
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,15736,5005
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,13360,3407
CELLULITIS W/O MCC,603,13191,4771
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,18766,5809
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,19102,7037
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,12538,4163
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,33986,6339
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,18987,4807
G.I. HEMORRHAGE W CC,378,22370,5693
HEART FAILURE & SHOCK W CC,292,17540,5701
HEART FAILURE & SHOCK W MCC,291,31463,8660
HEART FAILURE & SHOCK W/O CC/MCC,293,16054,4089
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,56038,11168
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,14643,4613
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,72149,14726
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,12736,3992
PULMONARY EDEMA & RESPIRATORY FAILURE,189,23379,7643
RED BLOOD CELL DISORDERS W/O MCC,812,13083,4748
RENAL FAILURE W CC,683,19848,5658
RENAL FAILURE W MCC,682,16944,8691
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,15009,8566
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,46984,13085
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,46021,11859
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,29223,6506
SIMPLE PNEUMONIA & PLEURISY W CC,194,24697,5760
SIMPLE PNEUMONIA & PLEURISY W MCC,193,38474,8240
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,16021,4003
