description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,14112,6614
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,11700,10462
BRONCHITIS & ASTHMA W CC/MCC,202,7967,5323
BRONCHITIS & ASTHMA W/O CC/MCC,203,6322,3809
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,9866,5323
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,15452,7607
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,7379,3565
CELLULITIS W MCC,602,15338,8340
CELLULITIS W/O MCC,603,7779,5210
CHEST PAIN,313,8559,3537
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,9839,5975
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,12856,7114
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,7767,4519
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,22346,7144
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,10862,5484
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,14316,5713
DIABETES W CC,638,9952,5010
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,13466,7373
DYSEQUILIBRIUM,149,9525,3999
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,12479,7236
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,10941,4636
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,30998,6684
FRACTURES OF HIP & PELVIS W/O MCC,536,9570,4410
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,6739,4312
G.I. HEMORRHAGE W CC,378,13388,6388
G.I. HEMORRHAGE W MCC,377,19600,11022
G.I. HEMORRHAGE W/O CC/MCC,379,9470,4484
G.I. OBSTRUCTION W CC,389,12189,5942
G.I. OBSTRUCTION W/O CC/MCC,390,9453,4306
HEART FAILURE & SHOCK W CC,292,11585,6353
HEART FAILURE & SHOCK W MCC,291,13152,9077
HEART FAILURE & SHOCK W/O CC/MCC,293,7456,4196
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,32694,11518
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,43137,17495
HYPERTENSION W/O MCC,305,8005,3847
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,15992,7204
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,18715,11186
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,12399,7239
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,9792,4856
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,28580,10975
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,21735,7323
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,54248,20056
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,15828,8234
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,48328,13379
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,48748,16585
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,70978,32402
MEDICAL BACK PROBLEMS W/O MCC,552,11581,4993
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,8335,6861
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,8219,4301
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,12238,6137
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,20682,10950
