description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,28188,7390
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,48630,12543
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,18223,5775
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,25019,5854
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,24852,8372
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,14210,3984
CELLULITIS W/O MCC,603,23379,5846
CHEST PAIN,313,14922,3917
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,29582,6795
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,56490,11597
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,24730,5039
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,53780,10683
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,23810,6413
DIABETES W CC,638,25422,5769
DYSEQUILIBRIUM,149,19423,4459
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,38338,9222
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,22412,5068
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,19412,4992
G.I. HEMORRHAGE W CC,378,29767,7121
G.I. HEMORRHAGE W MCC,377,47100,13271
G.I. HEMORRHAGE W/O CC/MCC,379,21696,4910
G.I. OBSTRUCTION W CC,389,30207,8033
G.I. OBSTRUCTION W/O CC/MCC,390,19185,4445
HEART FAILURE & SHOCK W CC,292,28440,7266
HEART FAILURE & SHOCK W MCC,291,41302,10380
HEART FAILURE & SHOCK W/O CC/MCC,293,21064,4820
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,64764,13153
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,95297,21336
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,101885,34011
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,34306,8415
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,43832,12915
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,26336,5721
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,22152,5395
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,140231,25990
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,93646,15088
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,51270,17703
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,140750,40863
MEDICAL BACK PROBLEMS W/O MCC,552,24093,5587
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,28537,7862
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,17364,4750
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,88026,15027
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,28798,6936
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,42219,11233
PERIPHERAL VASCULAR DISORDERS W CC,300,35870,6959
PULMONARY EDEMA & RESPIRATORY FAILURE,189,45391,9146
PULMONARY EMBOLISM W/O MCC,176,39760,7642
RED BLOOD CELL DISORDERS W MCC,811,43197,8601
RED BLOOD CELL DISORDERS W/O MCC,812,22366,5652
RENAL FAILURE W CC,683,28171,7429
RENAL FAILURE W MCC,682,47999,12736
RENAL FAILURE W/O CC/MCC,684,17066,4597
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,54325,13514
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,76376,16845
SEIZURES W/O MCC,101,24950,5257
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,198497,43802
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,48606,13650
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,32176,7861
SIMPLE PNEUMONIA & PLEURISY W CC,194,27605,6890
SIMPLE PNEUMONIA & PLEURISY W MCC,193,46629,10343
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,22829,4952
SYNCOPE & COLLAPSE,312,16809,5005
TRANSIENT ISCHEMIA,069,19139,5082
