description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,93694,18126
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,24576,6405
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,41207,8313
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,54280,12130
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,26867,5672
CELLULITIS W/O MCC,603,37648,8216
CHEST PAIN,313,28968,5469
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,40653,9393
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,51266,11630
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,31723,7182
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,63769,19445
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,39259,10604
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,30237,8308
DIABETES W CC,638,30915,8130
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,40137,11376
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,30734,7110
G.I. HEMORRHAGE W CC,378,51260,10098
G.I. HEMORRHAGE W MCC,377,78068,16537
HEART FAILURE & SHOCK W CC,292,46360,10046
HEART FAILURE & SHOCK W MCC,291,69821,14342
HEART FAILURE & SHOCK W/O CC/MCC,293,26184,6780
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,238425,51017
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,45135,10935
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,97374,18604
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,46416,11311
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,27430,7604
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,92209,20298
MEDICAL BACK PROBLEMS W/O MCC,552,25393,7487
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,44767,11208
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,32501,6801
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,57511,17628
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,74229,18908
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,60149,14540
PULMONARY EDEMA & RESPIRATORY FAILURE,189,58152,12578
RED BLOOD CELL DISORDERS W MCC,811,52797,12308
RED BLOOD CELL DISORDERS W/O MCC,812,42086,8174
RENAL FAILURE W CC,683,38842,10248
RENAL FAILURE W MCC,682,85166,17527
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,237544,48168
SEIZURES W/O MCC,101,27576,7431
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,249252,54607
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,91690,18962
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,50291,11406
SIMPLE PNEUMONIA & PLEURISY W CC,194,44165,9479
SIMPLE PNEUMONIA & PLEURISY W MCC,193,66603,14094
SYNCOPE & COLLAPSE,312,41559,7480
TRANSIENT ISCHEMIA,069,28134,6943
