description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,21726,6520
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,39694,11672
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,19683,5328
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,7183,3652
ATHEROSCLEROSIS W/O MCC,303,12481,3281
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,17583,5591
BRONCHITIS & ASTHMA W CC/MCC,202,15284,5562
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,14457,4773
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,19813,7603
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,9599,3536
CELLULITIS W MCC,602,19872,7742
CELLULITIS W/O MCC,603,13685,4657
CHEST PAIN,313,12687,3093
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,13305,5477
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,20586,6630
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,12508,4073
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,23696,6102
DIABETES W CC,638,15737,6620
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,18011,6476
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13979,4316
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,26437,5734
FRACTURES OF HIP & PELVIS W/O MCC,536,9856,4081
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,11844,4018
G.I. HEMORRHAGE W CC,378,15325,6575
G.I. HEMORRHAGE W MCC,377,28276,9801
G.I. HEMORRHAGE W/O CC/MCC,379,11562,4016
G.I. OBSTRUCTION W CC,389,17738,5172
G.I. OBSTRUCTION W/O CC/MCC,390,11887,4156
HEART FAILURE & SHOCK W CC,292,17688,5907
HEART FAILURE & SHOCK W MCC,291,25518,8638
HEART FAILURE & SHOCK W/O CC/MCC,293,11292,4034
