description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,18926,10890
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,13738,6173
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,9273,5236
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,7364,3690
CELLULITIS W/O MCC,603,15517,5647
CHEST PAIN,313,6775,3586
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,12248,6756
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,15298,7951
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,7886,4386
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,22902,13844
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,14812,6754
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12308,4829
G.I. HEMORRHAGE W CC,378,13371,6279
G.I. HEMORRHAGE W MCC,377,23711,10974
HEART FAILURE & SHOCK W CC,292,13985,6350
HEART FAILURE & SHOCK W MCC,291,18793,8872
HEART FAILURE & SHOCK W/O CC/MCC,293,8709,4130
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,30305,11354
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,74139,31208
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,12060,7294
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,11979,4764
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,50669,19417
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,34527,13919
MEDICAL BACK PROBLEMS W/O MCC,552,10651,5088
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,9286,4196
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,19284,10275
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,37378,10023
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,39039,21074
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,29175,12633
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,23444,11050
PERIPHERAL VASCULAR DISORDERS W CC,300,11702,5619
PULMONARY EDEMA & RESPIRATORY FAILURE,189,13743,7994
RED BLOOD CELL DISORDERS W/O MCC,812,11196,4875
RENAL FAILURE W CC,683,14549,6306
RENAL FAILURE W MCC,682,23561,10167
RENAL FAILURE W/O CC/MCC,684,14285,4115
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,20581,12347
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,62787,29760
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,31423,14000
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,26636,11782
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,14976,7231
SIMPLE PNEUMONIA & PLEURISY W CC,194,13290,6401
SIMPLE PNEUMONIA & PLEURISY W MCC,193,17282,8794
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,10896,4399
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,61476,25503
SYNCOPE & COLLAPSE,312,9593,4608
