description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,27509,7146
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,34715,10885
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,19882,4892
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,12034,3916
ATHEROSCLEROSIS W/O MCC,303,14564,4690
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,29290,7283
BRONCHITIS & ASTHMA W CC/MCC,202,15565,6135
BRONCHITIS & ASTHMA W/O CC/MCC,203,14068,4216
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,17405,5417
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,23013,7535
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12359,3616
CELLULITIS W MCC,602,32091,8760
CELLULITIS W/O MCC,603,13591,5101
CHEST PAIN,313,15562,3633
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,19138,6135
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,22809,7211
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,14581,4546
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,41707,12311
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,28054,8038
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,14834,6314
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,16679,5650
DIABETES W CC,638,15405,5450
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,25166,6232
DYSEQUILIBRIUM,149,13776,3901
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,20782,7510
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,15225,4557
FRACTURES OF HIP & PELVIS W/O MCC,536,14336,4310
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,15572,4332
G.I. HEMORRHAGE W CC,378,22091,6868
G.I. HEMORRHAGE W MCC,377,38678,11913
G.I. HEMORRHAGE W/O CC/MCC,379,14692,4737
G.I. OBSTRUCTION W CC,389,15781,5874
G.I. OBSTRUCTION W/O CC/MCC,390,14776,3849
HEART FAILURE & SHOCK W CC,292,19179,6189
HEART FAILURE & SHOCK W MCC,291,28604,9278
HEART FAILURE & SHOCK W/O CC/MCC,293,13405,4197
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,40889,12590
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,54865,18071
