description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,64881,9140
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,96846,13679
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,72311,7204
BRONCHITIS & ASTHMA W CC/MCC,202,58386,7175
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,42211,6380
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,58721,9166
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,29906,4159
CELLULITIS W MCC,602,65867,10673
CELLULITIS W/O MCC,603,42460,6548
CERVICAL SPINAL FUSION W/O CC/MCC,473,122440,15819
CHEST PAIN,313,37191,4032
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,79377,10129
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,73055,8521
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,46632,5268
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,97630,14580
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,64227,8414
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,64430,7264
DIABETES W CC,638,46726,5804
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,67776,8904
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,50745,5887
FRACTURES OF HIP & PELVIS W/O MCC,536,31178,5026
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,42674,5077
G.I. HEMORRHAGE W CC,378,51430,7620
G.I. HEMORRHAGE W MCC,377,80542,12710
G.I. OBSTRUCTION W CC,389,40693,6514
G.I. OBSTRUCTION W/O CC/MCC,390,40330,6615
HEART FAILURE & SHOCK W CC,292,49075,7425
HEART FAILURE & SHOCK W MCC,291,81251,10751
HEART FAILURE & SHOCK W/O CC/MCC,293,29546,4826
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,96942,13315
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,175704,27696
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,333160,44178
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,62874,8292
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,97800,14643
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,55971,5818
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,59426,8859
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,46686,5892
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,100933,12344
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,74352,8645
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,55706,8994
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,127078,21818
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,107711,15777
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,124983,18186
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,222339,35048
MEDICAL BACK PROBLEMS W/O MCC,552,54537,5933
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,57934,8166
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,45771,5136
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,91701,12883
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,49037,7242
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,42860,6718
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,109228,15072
OTHER VASCULAR PROCEDURES W CC,253,135127,17468
OTHER VASCULAR PROCEDURES W MCC,252,155619,21493
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,187523,23260
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,145803,14227
PERIPHERAL VASCULAR DISORDERS W CC,300,48392,6742
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,121104,18016
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,73314,10821
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,33971,4956
PULMONARY EDEMA & RESPIRATORY FAILURE,189,66004,9351
RED BLOOD CELL DISORDERS W/O MCC,812,45775,5797
RENAL FAILURE W CC,683,54240,7488
RENAL FAILURE W MCC,682,83586,12294
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,83654,10044
