description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,51754,6897
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,91050,11418
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,39329,4916
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,45401,3952
ATHEROSCLEROSIS W/O MCC,303,27655,3537
BRONCHITIS & ASTHMA W CC/MCC,202,47355,5111
BRONCHITIS & ASTHMA W/O CC/MCC,203,34086,3833
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,47092,5736
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,60245,7397
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,30455,3558
CELLULITIS W MCC,602,67229,8591
CELLULITIS W/O MCC,603,42504,5147
CHEST PAIN,313,31192,3476
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,49844,5904
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,58592,7216
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,36233,4535
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,93883,11226
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,60797,6660
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,41112,5222
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,38138,5560
DIABETES W CC,638,41279,4934
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,46095,6008
DYSEQUILIBRIUM,149,42242,3876
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,59443,7327
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,39104,4442
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,35370,6108
FRACTURES OF HIP & PELVIS W/O MCC,536,35447,4265
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,37046,6000
G.I. HEMORRHAGE W CC,378,52508,6359
G.I. HEMORRHAGE W MCC,377,75254,10718
G.I. HEMORRHAGE W/O CC/MCC,379,35670,4330
G.I. OBSTRUCTION W CC,389,40325,6056
G.I. OBSTRUCTION W/O CC/MCC,390,31489,3800
HEART FAILURE & SHOCK W CC,292,51895,6190
HEART FAILURE & SHOCK W MCC,291,68898,9512
HEART FAILURE & SHOCK W/O CC/MCC,293,37229,4132
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,65813,11282
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,103746,17871
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,58842,9311
HYPERTENSION W/O MCC,305,34480,3850
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,202859,38116
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,49963,6893
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,73808,11470
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,45873,5207
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,60613,7468
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,39190,4717
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,80138,10639
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,55815,7775
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,74534,18890
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,59778,7992
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,117292,18429
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,57621,12794
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,108495,16016
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,184198,30852
MEDICAL BACK PROBLEMS W/O MCC,552,42992,4892
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,55765,6917
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,39498,4278
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,52332,5836
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,71889,10487
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,51906,6038
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,52946,6067
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,73641,9658
OTHER VASCULAR PROCEDURES W CC,253,88705,14570
OTHER VASCULAR PROCEDURES W MCC,252,135003,18752
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,49377,9800
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,101104,10760
PERIPHERAL VASCULAR DISORDERS W CC,300,40400,5735
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,30231,3838
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,82217,15815
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,54683,12376
PULMONARY EDEMA & RESPIRATORY FAILURE,189,74593,8316
PULMONARY EMBOLISM W/O MCC,176,59526,7081
RED BLOOD CELL DISORDERS W MCC,811,77279,7611
RED BLOOD CELL DISORDERS W/O MCC,812,46047,4926
RENAL FAILURE W CC,683,49252,6310
RENAL FAILURE W MCC,682,95138,10772
RENAL FAILURE W/O CC/MCC,684,34559,4679
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,56100,8530
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,96420,12716
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,216503,31119
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,99082,13687
SEIZURES W/O MCC,101,36321,4742
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,83981,12032
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,54230,6987
SIGNS & SYMPTOMS W/O MCC,948,34958,4134
SIMPLE PNEUMONIA & PLEURISY W CC,194,50977,6192
SIMPLE PNEUMONIA & PLEURISY W MCC,193,73084,8951
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,36640,4302
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,102104,28383
SYNCOPE & COLLAPSE,312,41754,4442
TRANSIENT ISCHEMIA,069,46500,4806
