description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,10364,5000
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,12392,7037
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,6952,3394
CELLULITIS W/O MCC,603,9572,4892
CHEST PAIN,313,6244,3284
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,11882,5737
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,17237,6948
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10980,4299
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,13339,6021
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12130,4276
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,7576,4176
G.I. HEMORRHAGE W CC,378,13568,6044
G.I. OBSTRUCTION W CC,389,12170,5400
HEART FAILURE & SHOCK W CC,292,11185,5899
HEART FAILURE & SHOCK W MCC,291,15559,8360
HEART FAILURE & SHOCK W/O CC/MCC,293,7758,4091
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,31376,11172
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,12102,6118
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,19843,7277
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,9291,4541
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,38024,12395
MEDICAL BACK PROBLEMS W/O MCC,552,9757,4829
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,8733,4145
RENAL FAILURE W CC,683,11214,5978
RENAL FAILURE W MCC,682,25239,9654
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,15630,7705
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,22350,10856
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,23543,12849
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,21830,10654
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,12741,6364
SIGNS & SYMPTOMS W/O MCC,948,9715,3962
SIMPLE PNEUMONIA & PLEURISY W CC,194,11180,5865
SIMPLE PNEUMONIA & PLEURISY W MCC,193,21384,8782
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,11149,4260
SYNCOPE & COLLAPSE,312,7885,4251
TRANSIENT ISCHEMIA,069,8963,4378
