description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,21866,9265
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,33152,13798
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,18080,6175
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,15656,5362
ATHEROSCLEROSIS W/O MCC,303,12678,4493
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,25574,8169
BRONCHITIS & ASTHMA W CC/MCC,202,15564,6534
BRONCHITIS & ASTHMA W/O CC/MCC,203,11192,4864
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,13082,6597
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,24682,9801
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,10530,4728
CELLULITIS W MCC,602,29096,11663
CELLULITIS W/O MCC,603,17239,6751
CERVICAL SPINAL FUSION W/O CC/MCC,473,40293,15660
CHEST PAIN,313,9514,4279
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,18121,7445
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,22796,10003
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,14677,5571
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,48438,16006
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,29525,8638
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,16008,6692
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,17292,6980
DIABETES W CC,638,14203,6207
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,17055,8036
DYSEQUILIBRIUM,149,10591,5184
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,23196,8993
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,15426,5763
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,21274,7875
FRACTURES OF HIP & PELVIS W/O MCC,536,13805,5557
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,16652,6223
G.I. HEMORRHAGE W CC,378,19624,8073
G.I. HEMORRHAGE W MCC,377,33898,14182
G.I. HEMORRHAGE W/O CC/MCC,379,12462,5807
G.I. OBSTRUCTION W CC,389,21720,7709
G.I. OBSTRUCTION W/O CC/MCC,390,14466,5581
HEART FAILURE & SHOCK W CC,292,17864,8025
HEART FAILURE & SHOCK W MCC,291,25855,11525
HEART FAILURE & SHOCK W/O CC/MCC,293,12697,5409
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,38118,14204
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,56314,27848
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,29130,12800
HYPERTENSION W/O MCC,305,9637,4714
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,116258,51166
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,19191,8748
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,34147,16650
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,15051,6439
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,20014,9293
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,14474,6076
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,22191,9368
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,70118,25146
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,20856,9903
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,60101,24047
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,34849,16458
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,58344,19979
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,121065,49281
MEDICAL BACK PROBLEMS W/O MCC,552,16800,6351
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,19456,9374
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,14264,5477
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,14258,7972
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,36149,13654
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,21401,7887
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,17984,7663
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,36226,13849
OTHER VASCULAR PROCEDURES W CC,253,57760,19275
OTHER VASCULAR PROCEDURES W MCC,252,100745,33335
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,47259,12198
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,50402,15575
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,44773,14068
PERIPHERAL VASCULAR DISORDERS W CC,300,19195,7355
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,13443,5438
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,57365,20717
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,42841,16185
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,29299,12069
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,13710,5001
PULMONARY EDEMA & RESPIRATORY FAILURE,189,34747,13467
PULMONARY EMBOLISM W/O MCC,176,19636,9104
RED BLOOD CELL DISORDERS W MCC,811,46415,15219
RED BLOOD CELL DISORDERS W/O MCC,812,17725,6379
RENAL FAILURE W CC,683,19510,8431
RENAL FAILURE W MCC,682,32663,14924
RENAL FAILURE W/O CC/MCC,684,14188,5113
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,23796,11184
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,32190,15545
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,135696,42532
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,45351,17698
SEIZURES W/O MCC,101,14826,6197
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,36607,15880
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,25074,9799
