description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,14752,4887
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,23704,7025
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,10728,3437
CELLULITIS W/O MCC,603,14540,4664
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,20150,5923
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,24672,6942
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,16310,4282
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,18522,4180
G.I. HEMORRHAGE W CC,378,27907,5795
G.I. HEMORRHAGE W MCC,377,26451,9211
HEART FAILURE & SHOCK W CC,292,18873,5895
HEART FAILURE & SHOCK W MCC,291,27549,8377
HEART FAILURE & SHOCK W/O CC/MCC,293,15992,4002
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,36977,10978
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,21683,6650
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,19606,6931
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,16279,4685
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,45949,13951
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,41883,13814
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,85504,30138
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,16034,4475
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,21884,5986
PULMONARY EDEMA & RESPIRATORY FAILURE,189,25131,7469
PULMONARY EMBOLISM W/O MCC,176,21462,6246
RED BLOOD CELL DISORDERS W MCC,811,32612,7909
RED BLOOD CELL DISORDERS W/O MCC,812,15309,4607
RENAL FAILURE W CC,683,17953,5739
RENAL FAILURE W MCC,682,25157,9293
RENAL FAILURE W/O CC/MCC,684,13290,4449
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,40787,13165
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,40087,10753
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,18102,6348
SIMPLE PNEUMONIA & PLEURISY W CC,194,22528,5908
SIMPLE PNEUMONIA & PLEURISY W MCC,193,27979,9509
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,17687,4126
