description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,10653,7221
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,15332,7475
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,11576,5141
CELLULITIS W/O MCC,603,18878,8281
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,14536,8901
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,18912,10873
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,14030,6527
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,15750,6490
FRACTURES OF HIP & PELVIS W/O MCC,536,11819,6365
HEART FAILURE & SHOCK W CC,292,17242,9359
HEART FAILURE & SHOCK W MCC,291,19066,13118
HEART FAILURE & SHOCK W/O CC/MCC,293,16444,6200
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,44063,17076
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,17518,10076
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,19661,10505
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12991,7052
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,50234,19821
PULMONARY EDEMA & RESPIRATORY FAILURE,189,28806,11385
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,22902,13402
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,30000,17402
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,19132,10699
SIMPLE PNEUMONIA & PLEURISY W CC,194,15000,9834
SIMPLE PNEUMONIA & PLEURISY W MCC,193,21853,12906
SYNCOPE & COLLAPSE,312,15687,6489
