city,avgCoveredCharges,averagePayments
ALBANY,13996,4173
BETHPAGE,19616,4419
BINGHAMTON,6167,3750
BRONX,18980,8769
BRONXVILLE,14255,4472
BROOKLYN,18944,8204
BUFFALO,11381,5021
CORTLANDT MANOR,17066,4597
ELMHURST,13839,8397
FAR ROCKAWAY,12066,8195
FLUSHING,20246,7036
GLEN COVE,23541,4803
GLENS FALLS,8791,3575
HUNTINGTON,19222,4712
ITHACA,4821,4289
JOHNSON CITY,10774,4268
KINGSTON,24170,4982
MANHASSET,26608,6283
MIDDLETOWN,23625,4635
MINEOLA,32115,5973
NEW HYDE PARK,22280,7453
NEW ROCHELLE,10338,6337
NEW YORK,23586,7748
NYACK,24032,5131
OCEANSIDE,15007,4716
OLEAN,6836,3666
PATCHOGUE,29746,4787
PLAINVIEW,21094,5243
PLATTSBURGH,11627,6119
PORT JEFFERSON,23695,4686
POUGHKEEPSIE,21577,4883
ROCHESTER,7244,5116
ROCKVILLE CENTR,28781,5094
ROSLYN,18263,4931
SARATOGA SPRING,8381,3479
SCHENECTADY,15323,4002
SMITHTOWN,29351,4371
STATEN ISLAND,17329,6302
STONY BROOK,12957,6721
SUFFERN,25386,5049
SYRACUSE,9169,4730
TROY,13910,3863
UTICA,9076,4200
VALHALLA,42067,8022
WEST ISLIP,26907,5273
WHITE PLAINS,14313,4600
