city,avgCoveredCharges,averagePayments
ALBANY,17636,6796
BINGHAMTON,17173,5777
BRONX,37430,13079
BROOKLYN,24657,11193
BUFFALO,21423,7447
COOPERSTOWN,16594,9294
ELMIRA,14122,6450
GLENS FALLS,9888,5527
JOHNSON CITY,13858,6572
KINGSTON,18944,6639
LEWISTON,19445,7921
MANHASSET,30313,11105
MIDDLETOWN,21846,7167
MINEOLA,28110,9348
NEW HYDE PARK,58074,13895
NEW YORK,30840,10736
NEWBURGH,19815,7293
OCEANSIDE,20792,7556
PLATTSBURGH,15270,8411
PORT JEFFERSON,18675,6926
POUGHKEEPSIE,25069,7467
ROCHESTER,9997,8104
ROSLYN,25983,7431
SARATOGA SPRING,16751,5373
SCHENECTADY,13866,5918
SMITHTOWN,37827,6873
STATEN ISLAND,25919,9702
SUFFERN,37393,8052
SYRACUSE,15071,6984
UTICA,15321,6007
VALHALLA,53047,11289
WEST ISLIP,22250,7950
WHITE PLAINS,16214,6928
