city,avgCoveredCharges,averagePayments
ALBANY,45156,13237
BAY SHORE,42759,16484
BRONX,41474,23397
BRONXVILLE,35582,13850
BROOKLYN,38458,21915
BUFFALO,29141,13763
ELMIRA,28488,12071
FLUSHING,26885,21209
GLEN COVE,48856,14404
GLENS FALLS,22840,11041
HUNTINGTON,55264,14436
ITHACA,21484,12114
JAMESTOWN,36279,11294
JOHNSON CITY,37790,13756
KINGSTON,42428,15805
MANHASSET,48393,19232
MIDDLETOWN,48893,14353
MINEOLA,76379,18525
NEW HYDE PARK,41054,21937
NEW YORK,45088,21072
NEWBURGH,33343,14510
OCEANSIDE,49209,14331
PLAINVIEW,44803,16937
PLATTSBURGH,50536,16899
PORT JEFFERSON,66569,13383
POUGHKEEPSIE,51783,14903
ROCHESTER,31391,14265
ROSLYN,68370,15228
SARATOGA SPRING,43746,10732
SCHENECTADY,42240,11927
SMITHTOWN,75909,15326
STATEN ISLAND,46110,18653
STONY BROOK,60564,20635
SUFFERN,83877,15937
SYRACUSE,25004,13937
UTICA,29126,11928
VALHALLA,106072,22304
WEST ISLIP,76099,16867
WHITE PLAINS,47479,13879
YONKERS,34721,18384
