description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,30906,7431
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,46820,11380
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,32270,4998
ATHEROSCLEROSIS W/O MCC,303,18383,3628
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,27282,6096
BRONCHITIS & ASTHMA W CC/MCC,202,22746,5238
BRONCHITIS & ASTHMA W/O CC/MCC,203,20291,3728
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,22846,5238
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,36588,7657
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,18756,3607
CELLULITIS W MCC,602,39994,8808
CELLULITIS W/O MCC,603,22800,5257
CERVICAL SPINAL FUSION W/O CC/MCC,473,57382,13061
CHEST PAIN,313,19216,3551
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,28393,6051
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,32520,7229
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,24019,4536
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,39380,6764
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,25549,5355
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,19786,5675
DIABETES W CC,638,23718,5270
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,31749,6270
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,29621,7170
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,24245,4457
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,27722,6323
FRACTURES OF HIP & PELVIS W/O MCC,536,20182,4352
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,19661,4340
G.I. HEMORRHAGE W CC,378,30831,6319
G.I. HEMORRHAGE W MCC,377,62524,10926
G.I. HEMORRHAGE W/O CC/MCC,379,20080,4436
G.I. OBSTRUCTION W CC,389,22427,5674
G.I. OBSTRUCTION W/O CC/MCC,390,15120,4005
HEART FAILURE & SHOCK W CC,292,25842,6266
HEART FAILURE & SHOCK W MCC,291,38163,9122
HEART FAILURE & SHOCK W/O CC/MCC,293,19540,4245
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,53937,11246
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,77283,18098
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,42380,9354
HYPERTENSION W/O MCC,305,17547,3865
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,109416,31332
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,31722,7157
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,33350,11244
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,23997,5190
